Provider,Target,inp_InscClaimAmtReimbursed_mean,inp_InscClaimAmtReimbursed_sum,inp_InscClaimAmtReimbursed_min,inp_InscClaimAmtReimbursed_max,inp_DeductibleAmtPaid_mean,inp_DeductibleAmtPaid_sum,inp_DeductibleAmtPaid_min,inp_DeductibleAmtPaid_max,inp_ClmProcedureCode_1_mean,inp_ClmProcedureCode_1_sum,inp_ClmProcedureCode_1_min,inp_ClmProcedureCode_1_max,inp_ClmProcedureCode_2_mean,inp_ClmProcedureCode_2_sum,inp_ClmProcedureCode_2_min,inp_ClmProcedureCode_2_max,inp_ClmProcedureCode_3_mean,inp_ClmProcedureCode_3_sum,inp_ClmProcedureCode_3_min,inp_ClmProcedureCode_3_max,inp_ClmProcedureCode_4_mean,inp_ClmProcedureCode_4_sum,inp_ClmProcedureCode_4_min,inp_ClmProcedureCode_4_max,inp_ClmProcedureCode_5_mean,inp_ClmProcedureCode_5_sum,inp_ClmProcedureCode_5_min,inp_ClmProcedureCode_5_max,inp_ClmProcedureCode_6_mean,inp_ClmProcedureCode_6_sum,inp_ClmProcedureCode_6_min,inp_ClmProcedureCode_6_max,inp_n_claims,inp_n_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_min,out_InscClaimAmtReimbursed_max,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_min,out_DeductibleAmtPaid_max,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_min,out_ClmProcedureCode_1_max,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_min,out_ClmProcedureCode_2_max,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_min,out_ClmProcedureCode_3_max,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_min,out_ClmProcedureCode_4_max,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_min,out_ClmProcedureCode_5_max,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_min,out_ClmProcedureCode_6_max,out_n_claims,out_n_bene
PRV56873,No,6000.0,6000.0,6000.0,6000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,6000.0,6000.0,6000.0,6000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV56877,Yes,10866.666666666666,163000.0,3000.0,46000.0,1068.0,16020.0,1068.0,1068.0,5034.875,40279.0,66.0,9671.0,412.0,412.0,412.0,412.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,15.0,11.0,10866.666666666666,163000.0,3000.0,46000.0,1068.0,16020.0,1068.0,1068.0,5034.875,40279.0,66.0,9671.0,412.0,412.0,412.0,412.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,15.0,11.0
PRV56878,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56879,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56880,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56881,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56882,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56884,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56885,No,7333.333333333333,66000.0,0.0,14000.0,1068.0,9612.0,1068.0,1068.0,4968.8,24844.0,3893.0,8480.0,4240.0,4240.0,4240.0,4240.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,5.0,7333.333333333333,66000.0,0.0,14000.0,1068.0,9612.0,1068.0,1068.0,4968.8,24844.0,3893.0,8480.0,4240.0,4240.0,4240.0,4240.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,5.0
PRV56886,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56887,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56888,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56889,No,22000.0,110000.0,3000.0,57000.0,1068.0,5340.0,1068.0,1068.0,7976.0,31904.0,4516.0,9929.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,22000.0,110000.0,3000.0,57000.0,1068.0,5340.0,1068.0,1068.0,7976.0,31904.0,4516.0,9929.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV56890,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56891,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56892,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56893,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56894,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56895,No,11153.846153846154,145000.0,3000.0,36000.0,1068.0,13884.0,1068.0,1068.0,8068.6,40343.0,3927.0,9672.0,5849.0,11698.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,13.0,13.0,11153.846153846154,145000.0,3000.0,36000.0,1068.0,13884.0,1068.0,1068.0,8068.6,40343.0,3927.0,9672.0,5849.0,11698.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,13.0,13.0
PRV56896,No,20000.0,60000.0,0.0,57000.0,1068.0,3204.0,1068.0,1068.0,4349.333333333333,13048.0,311.0,8893.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,20000.0,60000.0,0.0,57000.0,1068.0,3204.0,1068.0,1068.0,4349.333333333333,13048.0,311.0,8893.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
PRV56897,No,7750.0,62000.0,2000.0,17000.0,1068.0,7476.0,1068.0,1068.0,8420.2,42101.0,4513.0,9671.0,4934.0,9868.0,4019.0,5849.0,2762.0,2762.0,2762.0,2762.0,1122.0,1122.0,1122.0,1122.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,8.0,7750.0,62000.0,2000.0,17000.0,1068.0,7476.0,1068.0,1068.0,8420.2,42101.0,4513.0,9671.0,4934.0,9868.0,4019.0,5849.0,2762.0,2762.0,2762.0,2762.0,1122.0,1122.0,1122.0,1122.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,8.0
PRV56900,No,9500.0,19000.0,3000.0,16000.0,1068.0,2136.0,1068.0,1068.0,4652.0,4652.0,4652.0,4652.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,9500.0,19000.0,3000.0,16000.0,1068.0,2136.0,1068.0,1068.0,4652.0,4652.0,4652.0,4652.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV56901,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56902,No,4000.0,4000.0,4000.0,4000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,4000.0,4000.0,4000.0,4000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV56903,No,28500.0,57000.0,8000.0,49000.0,1068.0,2136.0,1068.0,1068.0,9788.0,19576.0,9672.0,9904.0,4934.0,9868.0,4019.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,28500.0,57000.0,8000.0,49000.0,1068.0,2136.0,1068.0,1068.0,9788.0,19576.0,9672.0,9904.0,4934.0,9868.0,4019.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV56904,No,7000.0,28000.0,4000.0,13000.0,1068.0,4272.0,1068.0,1068.0,6223.0,18669.0,611.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0,7000.0,28000.0,4000.0,13000.0,1068.0,4272.0,1068.0,1068.0,6223.0,18669.0,611.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0
PRV56905,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56906,No,8500.0,51000.0,0.0,23000.0,1068.0,6408.0,1068.0,1068.0,5670.0,17010.0,3722.0,9338.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,8500.0,51000.0,0.0,23000.0,1068.0,6408.0,1068.0,1068.0,5670.0,17010.0,3722.0,9338.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV56907,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56908,No,5000.0,5000.0,5000.0,5000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,5000.0,5000.0,5000.0,5000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV56909,No,5666.666666666667,17000.0,4000.0,7000.0,1068.0,3204.0,1068.0,1068.0,7366.0,14732.0,6029.0,8703.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,2.0,5666.666666666667,17000.0,4000.0,7000.0,1068.0,3204.0,1068.0,1068.0,7366.0,14732.0,6029.0,8703.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,2.0
PRV56910,No,9300.0,37200.0,200.0,18000.0,1068.0,4272.0,1068.0,1068.0,7213.25,28853.0,3722.0,8872.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0,9300.0,37200.0,200.0,18000.0,1068.0,4272.0,1068.0,1068.0,7213.25,28853.0,3722.0,8872.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0
PRV56912,No,12857.142857142857,90000.0,0.0,56000.0,1068.0,7476.0,1068.0,1068.0,6635.6,33178.0,3129.0,9671.0,311.0,311.0,311.0,311.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0,12857.142857142857,90000.0,0.0,56000.0,1068.0,7476.0,1068.0,1068.0,6635.6,33178.0,3129.0,9671.0,311.0,311.0,311.0,311.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0
PRV56914,No,11666.666666666666,70000.0,3000.0,33000.0,1068.0,6408.0,1068.0,1068.0,6955.0,34775.0,115.0,9339.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,11666.666666666666,70000.0,3000.0,33000.0,1068.0,6408.0,1068.0,1068.0,6955.0,34775.0,115.0,9339.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV56915,No,7725.0,30900.0,900.0,20000.0,1068.0,4272.0,1068.0,1068.0,3510.6666666666665,10532.0,66.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0,7725.0,30900.0,900.0,20000.0,1068.0,4272.0,1068.0,1068.0,3510.6666666666665,10532.0,66.0,9904.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0
PRV56916,No,10336.363636363636,113700.0,700.0,29000.0,1068.0,11748.0,1068.0,1068.0,4679.833333333333,28079.0,66.0,9925.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,11.0,10.0,10336.363636363636,113700.0,700.0,29000.0,1068.0,11748.0,1068.0,1068.0,4679.833333333333,28079.0,66.0,9925.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,11.0,10.0
PRV56917,No,6500.0,13000.0,6000.0,7000.0,1068.0,2136.0,1068.0,1068.0,3893.0,3893.0,3893.0,3893.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,6500.0,13000.0,6000.0,7000.0,1068.0,2136.0,1068.0,1068.0,3893.0,3893.0,3893.0,3893.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV56918,Yes,20285.714285714286,142000.0,4000.0,57000.0,1068.0,7476.0,1068.0,1068.0,6299.4,31497.0,3142.0,9671.0,4934.0,9868.0,4019.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0,20285.714285714286,142000.0,4000.0,57000.0,1068.0,7476.0,1068.0,1068.0,6299.4,31497.0,3142.0,9671.0,4934.0,9868.0,4019.0,5849.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0
PRV56919,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV56920,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
